file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\AndroidRunnerBuilderTest.java,androidx.test.internal.runner.AndroidRunnerBuilderTest$JUnit3Suite,innerclass,4,4,0,4,2,2,0,1,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\remote\EspressoRemote.java,androidx.test.espresso.remote.EspressoRemote$RemoteInteractionStrategy,innerclass,13,13,0,13,6,1,0,11,6,0.0,0.0,0.0,4,3,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,26,2,0,1,0,0,6,0,3,1,3,1,0,0,0,35,1032,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\suite\dex\DumpUtils.java,com.google.android.apps.common.testing.suite.dex.DumpUtils$Pair,innerclass,3,3,0,3,4,1,0,0,0,0.25,0.0,0.0,4,1,3,0,0,1,4,0,0,0,2,0,2,0,0,0,2,0,0,17,3,0,0,0,0,0,0,2,0,2,0,0,0,0,11,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\shell\Consumers.java,com.google.android.apps.common.testing.broker.shell.Consumers$AccumulatorThreadFactory,innerclass,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,2,0,2,0,0,1,0,0,9,1,0,0,0,0,1,3,3,2,3,0,0,0,0,32,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\action\GeneralLocationTest.java,androidx.test.espresso.action.GeneralLocationTest,class,12,13,1,12,8,1,0,11,2,0.60714287,0.0,0.0,8,0,7,1,0,0,7,0,0,0,7,6,0,7,0,0,6,0,1,55,0,0,0,0,6,0,25,7,32,7,0,1,0,0,42,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\AdapterDataLoaderActionRemoteMsg.java,androidx.test.espresso.action.AdapterDataLoaderActionRemoteMsg,class,9,11,2,9,2,1,0,9,0,0.2,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,2,1,3,0,1,5,0,2,22,1,0,0,0,0,0,1,5,0,5,0,1,0,0,47,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\java\androidx\test\internal\runner\lifecycle\ActivityLifecycleMonitorImpl.java,androidx.test.internal.runner.lifecycle.ActivityLifecycleMonitorImpl$ActivityStatus,innerclass,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,1,0,2,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,10,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\EnumConverters.java,com.google.android.apps.common.testing.broker.EnumConverters$AbsEnumConverter,innerclass,3,3,0,3,2,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,2,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\PressBackAction.java,androidx.test.espresso.action.PressBackAction,class,6,8,2,6,3,2,0,6,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,3,16,0,0,0,0,0,0,0,2,0,2,0,0,0,0,47,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\TestRequestBuilderTest.java,androidx.test.internal.runner.TestRequestBuilderTest$JUnit3SuiteMethod_ReturnsTestSuite_ContainingCustomTest,innerclass,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\suite\dex\DumpUtils.java,com.google.android.apps.common.testing.suite.dex.DumpUtils$ClassDeduplicatingIterator,innerclass,5,5,0,5,5,3,0,8,0,0.33333334,0.0,0.0,3,0,0,1,1,1,2,0,0,0,2,0,0,2,0,0,2,0,3,19,3,1,0,0,0,0,0,3,0,3,2,0,0,0,52,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\AdapterViewProtocols.java,androidx.test.espresso.action.AdapterViewProtocols$StandardAdapterViewProtocol,innerclass,16,16,0,16,19,1,0,28,15,1.0,0.0,0.0,6,0,5,1,0,0,5,0,0,0,1,1,0,1,0,0,1,0,8,89,5,1,3,0,6,3,5,15,1,11,4,0,1,0,61,26,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\runner\screenshot\ScreenshotTest.java,androidx.test.runner.screenshot.ScreenshotTest$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\web\java\androidx\test\espresso\web\matcher\DomMatchers.java,androidx.test.espresso.web.matcher.DomMatchers$HasElementWithIdMatcher,innerclass,7,7,0,7,4,3,0,3,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,12,1,0,1,0,0,1,1,1,1,1,0,0,0,0,20,24,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\RecyclerViewFragment.java,androidx.test.ui.app.RecyclerViewFragment$LayoutManagerType,enum,0,0,0,0,4,1,0,0,0,0.5,0.0,0.0,4,0,3,0,0,1,4,0,0,0,3,0,0,3,0,0,3,0,0,18,3,0,0,0,0,0,0,3,0,3,0,0,0,0,39,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\java\androidx\test\internal\runner\intent\IntentMonitorImpl.java,androidx.test.internal.runner.intent.IntentMonitorImpl,class,4,6,2,4,15,1,0,10,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,1,0,1,1,0,2,55,0,3,7,1,0,4,0,10,0,9,3,0,0,0,66,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\java\androidx\test\internal\runner\hidden\ExposedInstrumentationApi.java,androidx.test.internal.runner.hidden.ExposedInstrumentationApi,class,9,10,1,9,6,2,1,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,92,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\remote\InteractionResponse.java,androidx.test.espresso.remote.InteractionResponse$Builder,innerclass,10,10,0,10,9,1,0,4,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,2,35,5,0,4,1,0,5,0,4,2,4,2,0,0,0,76,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\DataStagingDeviceBrokerDecorator.java,com.google.android.apps.common.testing.broker.DataStagingDeviceBrokerDecorator$PathHandlingStyle$Anonymous1,anonymous,1,1,0,1,2,1,0,5,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,1,0,0,2,1,2,0,2,0,0,0,0,13,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\DataStagingDeviceBrokerDecorator.java,com.google.android.apps.common.testing.broker.DataStagingDeviceBrokerDecorator$PathHandlingStyle$Anonymous2,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\core\java\androidx\test\core\app\InstrumentationActivityInvoker.java,androidx.test.core.app.InstrumentationActivityInvoker$ActivityResultWaiter,innerclass,6,6,0,6,3,1,0,5,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,1,0,3,0,0,2,0,0,31,1,0,0,1,0,2,1,3,0,4,1,1,0,0,87,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\internal\runner\TestLoader.java,androidx.test.internal.runner.TestLoader$UnloadableClassRunner,innerclass,5,5,0,5,3,2,0,3,0,0.16666667,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,16,1,0,0,0,0,0,0,2,0,2,0,0,0,0,12,8,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\rules\javatests\androidx\test\rule\UiThreadTestRuleTest.java,androidx.test.rule.UiThreadTestRuleTest$CheckBeforeAndAfterRunNotOnUiThread$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\services\shellexecutor\java\androidx\test\services\shellexecutor\BlockingFind.java,androidx.test.services.shellexecutor.BlockingFind,class,8,10,2,8,7,3,0,5,0,0.6,0.0,0.0,4,1,1,2,1,0,2,0,0,0,5,3,0,5,0,0,4,0,0,38,2,1,0,0,0,5,4,9,2,8,3,0,0,0,54,16,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\multiprocess_testapp\javatests\androidx\test\multiprocess\app\DefaultProcessActivityTest.java,androidx.test.multiprocess.app.DefaultProcessActivityTest,class,11,12,1,11,6,1,0,16,0,0.33333334,0.0,0.0,5,0,4,1,0,0,4,0,0,0,3,2,1,2,0,0,2,0,3,54,0,0,0,1,0,23,1,4,3,4,1,0,0,0,78,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\base\RootsOracle.java,androidx.test.espresso.base.RootsOracle,class,9,11,2,9,19,1,0,23,0,0.50000006,0.0,0.0,3,0,1,1,0,1,2,0,0,0,12,7,0,12,0,0,8,0,18,92,6,1,3,2,0,19,5,24,1,20,2,0,0,0,132,16,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\base\Interrogator.java,androidx.test.espresso.base.Interrogator$QueueInterrogationHandler,interface,1,1,0,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\ToolbarActivity.java,androidx.test.ui.app.ToolbarActivity,class,7,11,4,7,4,2,0,12,6,0.0,0.0,0.0,4,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,2,0,2,0,1,0,0,42,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\services\speakeasy\javatests\androidx\test\services\speakeasy\client\Reverser.java,androidx.test.services.speakeasy.client.Reverser$Anonymous1,anonymous,1,1,0,1,2,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,6,0,2,2,2,1,0,0,0,11,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\TheoriesAndTestsTogether.java,androidx.test.TheoriesAndTestsTogether,class,12,12,0,12,2,1,0,7,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,3,3,0,0,0,0,0,7,22,0,0,0,0,0,4,0,3,0,3,0,0,1,0,40,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\ReplaceTextAction.java,androidx.test.espresso.action.ReplaceTextAction,class,9,12,3,9,4,1,0,6,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0,4,16,2,0,0,0,1,2,1,1,0,1,0,0,0,0,33,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\orchestrator\listeners\OrchestrationRunListener.java,androidx.test.orchestrator.listeners.OrchestrationRunListener,class,4,11,7,4,12,1,5,0,53,0.8181818,0.0,0.0,11,0,11,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0,0,30,1,0,1,0,0,1,0,1,0,1,1,0,0,0,36,1025,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\base\Interrogator.java,androidx.test.espresso.base.Interrogator$InterrogationHandler,interface,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\Press.java,androidx.test.espresso.action.Press$Anonymous2,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,1,0,1,0,0,0,0,3,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\Press.java,androidx.test.espresso.action.Press$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,1,0,1,0,0,0,0,3,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\Press.java,androidx.test.espresso.action.Press$Anonymous3,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,1,0,1,0,0,0,0,3,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\junit4\AndroidAnnotatedBuilderTest.java,androidx.test.internal.runner.junit4.AndroidAnnotatedBuilderTest$RunWithAndroidJUnit4Class,innerclass,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\ViewMatchers.java,androidx.test.espresso.matcher.ViewMatchers$SupportsInputMethodsMatcher,innerclass,6,6,0,6,4,3,0,2,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,16,24,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\intents\java\androidx\test\espresso\intent\rule\IntentsTestRule.java,androidx.test.espresso.intent.rule.IntentsTestRule,class,3,5,2,3,6,2,0,4,8,0.6,0.0,0.0,5,0,3,0,2,0,5,0,0,0,1,0,0,1,0,0,0,0,2,24,0,0,0,0,0,0,0,2,0,1,1,0,0,0,67,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\remote\GenericRemoteMessage.java,androidx.test.espresso.remote.GenericRemoteMessage,class,8,32,24,8,5,1,0,3,6,0.6666667,0.0,0.0,5,1,2,1,0,2,4,0,0,0,3,2,1,2,0,0,2,0,3,26,1,0,0,0,0,1,0,4,0,3,0,1,0,0,157,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\DirectorySearcher.java,com.google.android.apps.common.testing.broker.DirectorySearcher$DirFilter,innerclass,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\internal\runner\ClassPathScanner.java,androidx.test.internal.runner.ClassPathScanner$ExcludeClassNamesFilter,innerclass,1,1,0,1,2,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,8,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\runner\AndroidJUnit4RoboTest.java,androidx.test.runner.AndroidJUnit4RoboTest,class,5,5,0,5,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\javatests\androidx\test\runner\MonitoringInstrumentationTest.java,androidx.test.runner.MonitoringInstrumentationTest$SomeOtherActivity,innerclass,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\ViewMatchers.java,androidx.test.espresso.matcher.ViewMatchers$HasContentDescriptionMatcher,innerclass,5,5,0,5,4,3,0,2,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,13,24,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\internal\runner\junit3\JUnit38ClassRunner.java,androidx.test.internal.runner.junit3.JUnit38ClassRunner$OldTestClassAdaptingListener,innerclass,10,10,0,10,12,1,0,12,9,0.7142857,0.0,0.0,7,0,4,3,0,0,4,0,0,0,3,0,0,3,0,0,1,0,2,41,3,0,2,0,0,0,0,9,0,5,1,0,0,0,31,26,0
C:\Users\Emanuel\Desktop\android_test\android-test\testapps\ui_testapp\java\androidx\test\ui\app\WebFormActivity.java,androidx.test.ui.app.WebFormActivity,class,4,4,0,4,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,2,1,2,0,0,0,0,43,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\TestRequestBuilderTest.java,androidx.test.internal.runner.TestRequestBuilderTest$SampleThreeTestsClass,innerclass,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\shell\BadExitStatusException.java,com.google.android.apps.common.testing.broker.shell.BadExitStatusException,class,3,4,1,3,2,5,0,0,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,27,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\BrokenCustomTestFilter.java,androidx.test.internal.runner.BrokenCustomTestFilter,class,4,6,2,4,4,2,0,5,0,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,15,2,0,0,0,0,2,0,2,1,1,0,0,0,0,21,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\KeyEventAction.java,androidx.test.espresso.action.KeyEventAction,class,5,8,3,5,3,2,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,1,0,0,0,0,1,0,1,1,0,0,0,27,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\ViewMatchers.java,androidx.test.espresso.matcher.ViewMatchers$Visibility,enum,0,0,0,0,2,1,0,0,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\broker\EnvironmentModule.java,com.google.android.apps.common.testing.broker.EnvironmentModule,class,5,6,1,5,3,2,0,6,1,0.33333334,0.0,0.0,3,0,0,0,1,2,3,0,0,0,1,0,0,1,0,0,1,0,2,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,16,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\javatests\androidx\test\espresso\remote\ProtoUtilsTest.java,androidx.test.espresso.remote.ProtoUtilsTest$ParentClass,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,4,0,0,0,0,0,2,2,2,0,2,0,0,0,0,5,10,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\orchestrator\junit\ParcelableFailure.java,androidx.test.orchestrator.junit.ParcelableFailure$Anonymous1,anonymous,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\tools\device_broker\java\com\google\android\apps\common\testing\suite\filter\FlagParsingFilter.java,com.google.android.apps.common.testing.suite.filter.FlagParsingFilter,class,5,11,6,5,2,1,3,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,3,0,2,0,0,0,0,18,1024,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\JUnit4CategoryTest.java,androidx.test.JUnit4CategoryTest$SlowTests,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\action\GeneralClickAction.java,androidx.test.espresso.action.GeneralClickAction,class,15,23,8,15,18,1,0,24,0,0.44897962,0.0,0.0,7,0,7,0,0,0,7,0,0,0,7,1,0,4,0,3,7,0,7,74,3,1,4,1,0,9,20,14,3,13,3,0,0,0,50,17,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\PreferenceMatchers.java,androidx.test.espresso.matcher.PreferenceMatchers$Anonymous3,anonymous,2,2,0,2,8,1,0,9,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,33,2,0,5,1,0,4,0,4,0,2,2,0,0,0,20,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\PreferenceMatchers.java,androidx.test.espresso.matcher.PreferenceMatchers$Anonymous2,anonymous,4,4,0,4,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,1,0,1,0,0,0,0,12,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\PreferenceMatchers.java,androidx.test.espresso.matcher.PreferenceMatchers$Anonymous5,anonymous,2,2,0,2,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\PreferenceMatchers.java,androidx.test.espresso.matcher.PreferenceMatchers$Anonymous4,anonymous,4,4,0,4,3,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,0,0,1,0,1,0,1,1,0,0,0,14,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\javatests\androidx\test\internal\runner\TestRequestBuilderLocalTest.java,androidx.test.internal.runner.TestRequestBuilderLocalTest$TestFixture,innerclass,1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\PreferenceMatchers.java,androidx.test.espresso.matcher.PreferenceMatchers$Anonymous1,anonymous,2,2,0,2,7,1,0,9,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,33,2,0,4,1,0,4,0,4,0,2,2,0,0,0,20,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\espresso\core\java\androidx\test\espresso\matcher\PreferenceMatchers.java,androidx.test.espresso.matcher.PreferenceMatchers$Anonymous6,anonymous,4,4,0,4,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\android_junit_runner\java\androidx\test\orchestrator\instrumentationlistener\OrchestratedInstrumentationListener.java,androidx.test.orchestrator.instrumentationlistener.OrchestratedInstrumentationListener$OnConnectListener,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
C:\Users\Emanuel\Desktop\android_test\android-test\runner\monitor\java\androidx\test\runner\intercepting\InterceptingActivityFactory.java,androidx.test.runner.intercepting.InterceptingActivityFactory,interface,2,6,4,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0
